review,rating,complaint_label
"Một trong những loại mặt nạ không nằm trong giỏ hàng của mình là loại này. Mặt nạ nhỏ hơn hẳn các dòng khác nên không phủ hết mặt. Hiệu quả cũng không rõ rệt như các dòng mặt nạ hành tím, rau má, vitamin C,...",2,1
Mình đặt nước giặt mà shop giao cho mình nước xả . Không để ý lỡ tay mở ra mất rồi nên không hoàn đơn được . Sợ cái shop này quá !,1,1
Vòi bị kẹt không ấn được dầu gội ra,1,1
Bao bì/Mẫu mã:móp méo Độ tuổi sử dụng:3-6t  Hộp ngoài thì bình thường nhưng bên trong thì hộp móp như vầy,1,1
"Hộp bé mỗi tẹo, thà đừng bán loại này, trên tiêu đề cũng không ghi là hộp bé cho người ta xem, như lừa dối nhau vậy, tôi không biết phân biệt đặt phải thùng này chán ko tả nổi.",2,1
Chất son thích đến mức mua 4 cây r,5,0
"Sản phảm kém chất lượng, trầy xước nhiều khi chưa sử dụng, sp là mặt hàng khó kiểm tra kỹ nên việc sâm soi là bất khả thi chỉ có dán lên dt mới thấy được lỗi ( có lẽ vậy nên mới có loại không hộp để treo đầu d.ê bán thịt tr.ó) Khách hàng là người tiêu dùng mang lại doanh thu, shop nên học lại nguyên tắc củng như đạo đức nghề nghiệp, cái khách hàng muốn không phải là trả hàng hoàn tiền mà là thái độ thiện chí niềm nở giải quyết 1 cách dễ thương cho khách hàng. Lớn rồi khó bảo lắm nói nhiêu đó thôi mong shop hiểu!",1,1
"Làm sạch: Tôi cảm nhận da mình sạch hơn sau mỗi lần dùng sản phẩm.  Da mịn màng: Da tôi trở nên mịn và sáng hơn sau vài tuần sử dụng.  Hương thơm: Mùi hương nhẹ nhàng dễ chịu, không gây khó chịu.",5,0
Giao nhầm hàng ko cho đổi xứng đáng 0 sao chứ ko phải 1 sao,1,1
"Shop giao thiếu quà tặng dầu gội chai nhỏ, trong hình shop đăng dc tặng kèm theo chai dầu gội nhỏ",2,1
"Hương thơm:thowm Làm đẹp:oke Mẹo:giu nep truoc khi uon toc  Sp oke, mùi hương cx thơm. Nhanh bay mùi, nhưng giữ nếp ổn",5,0
Buôn bán ko rõ ràng. Tắc trách khi khách hàng thắc mắc. Mua lần đầu thì ok. Lần sau thì trả lời như lỗi là do khách vậy.,1,1
"Thơm, sài ẩm da, chất dễ tán, hàng được đóng gói cản thận, shipper thân thiện.",5,0
"Hành tím đắp êm da lắm, cải thiện da đang khô ửng đỏ",5,0
"Chai nhận về k nguyên vẹn , đổ dầu nhưng k quay lại , chủ quan của mk nên k đổi trả đc  K thơm nhân mạnh 1000 lần k thơm , mùi nhẹ mà k thơm , k có ấn tượng về mùi . Chất bình thường . Tạo độ bóng kém k đc như ra quán",1,1
"Mình mua hàng bị hư hỏng nhắn tin shop trả lời hời hợt, từng là dân nghiện sữa dutch lady nhưng chắc giờ chuyển qua bên sữa khác thôi, hàng vận chuyển kb do vận chuyển hay do lúc đóng gói, phản hồi thì shop trl bảo trả nhưng em lỡ bỏ ra rửa và vứt thùng ướt hết nhũn  đi rồi thì em hỏi còn cách nào xử lý khác được không, nhưng shop không trả lời luôn , thất vọng về chăm sóc khách hàng thật sự :(((",1,1
"Bao bì/Mẫu mã:mới Hương vị:cũng ổn  Không hài lòng về cách đóng gói của shop Bị xì một bịch sữa,chảy ướt thùng giấy ở ngoài  Có thể sẽ ko ủng hộ lại lần sau",1,1
Hộp bị móp trong khi bên ngoài đóng gói cực chắc chắn.shop cần xem xét lại.hàng móp vậy k nên gửi cho khách.thấy nhiều cmt kêu hàng bị móp vẫn gửi cho khách nhưng vẫn cố tình đặt k ngờ dính luôn,1,1
"Đóng gói k cẩn thận, mua 2 combo nước giặt cho bé, giao đến nơi chống xốc đã bị vỡ, 1 túi bị chảy nước giặt dính ra những túi khác và dính ra cả thùng.",2,1
"Độ mềm:good Xơ bông:on  Hình ảnh khác với những gì tôi nhận được, liệu có phải treo đầu dê bán thịt chó không ?",1,1
Chai khó sử dụng. Đổ ra khó,1,1
"Hình ảnh chỉ mang tính chất nhận xu thoi, giao hàng nhanh chóng",5,0
"Chất son:mềm mịn  Cảm giác màu hơi bợt ấy ta, ko có điểm nhấn cho lắm, nhưng chất son khá mềm mịn",5,0
K có quà tặng kèm trong khi đó lại ghi mua 1 tặng 1,1,1
"Đóng gói sản phẩm đẹp và chắc chắn, chất lượng sản phẩm tuyệt vời",5,0
"Bao bì/Mẫu mã:bịch giấy Hương vị:ít đường  Sữa ít đường cực kì thơm ngon, đặc biệt giá rất rẻ so với mua ở ngoài luôn. Mình mua 250k đc 2 thùng",5,0
"tôi rất buồn và thất vọng về tai nghe, dù cho tôi có nghe nhạc bình thường hay dùng để chơi game (game tôi chơi là game âm nhạc) thì tai nghe bị rè rất rõ.",2,1
"Shop chuẩn bị và giao rất nhanh, đóng gói cẩn thận, rất hài lòng với sản phẩm, sẽ ủng hộ shop lâu dài luôn",5,0
"Hình ảnh mang tính nhận xu, sản phẩm đóng gói kĩ càng, sử dụng lâu dài rồi nên cứ có sale là mua",5,0
Sản phẩm đóng gói rất tốt 👍 . Thời gian giao hàng ok. Sp chưa sd nên chưa đánh giá chất lượng ☺️ Thư cảm ơn của shop rất đáng iu ❤,5,0
"Phấn nhìn đẹp nha, phấn mịn, dễ đánh,mua còn đc tặng thêm đồ nx",5,0
"Mùi hương:thơm Phù hợp với loại da:mọi loại da Công dụng:dưỡng ẩm , trắng da  Sản phẩm được rv nhiều nên mua về dùng thấy ok , không bị bết rít . Bôi lên cảm thấy da căng mướt hơn",5,0
Xem livestream tặng quà từ 11-11 đến nay chưa thấy quà đâu. Nên mọi người có xem rồi tặng quà gì đó cho zui thôi. Đừng mong đợi nhiều.,2,1
"Chất lượng:lớp tint trôi khá nhanh và sẽ đọng rãnh. Sau 3 tiếng xài ko ăn chỉ uống nước bằng ly, ko liếm môi thì có hiện tượng màu loang lỗ. Ko nên mua nha. Với giá này và chất lượng như này thì có nhiều options khác tốt hơn rất nhiều. Dưỡng ẩm:ko có ẩm",2,1
Hông có kèm quà tặng như mô tả,2,1
Bao bì:đẹp Mẹo:mình đã mua loại này nhiều lần rồi. rửa khá sạch và mịn da. không gây khô da. và còn làm giảm tình trạng tiết dầu nữa. nói chung là đáng mua nha,5,0
Bao bì/Mẫu mã:xấu  Dạo này enfa giao hàng rất xấu. Thùng cũ và móp giống hàng lưu kho đã lâu. Lần trước cũng vậy mà lần này cũng vậy,2,1
"K thấy sp tặng kèm, hộp đựng thì móp méo",1,1
"Độ tuổi sử dụng:4 tuổi Chất lượng sản phẩm:ok Bao bì/Mẫu mã:chắc chắn  Theo đơn đặt hàng có quà, tuy nhiên hàng giao không có quà tặng, shop vui lòng liên hệ gửi bổ sung đúng quà cho mình nhé !",1,1
Hương thơm:ko Lợi ích:ch biet Mẹo:ko  thiếu quà tặng. giải quyết vấn đề quá lâu nt giải quyết rất lâu mới tl,1,1
"Mùi hương:Thơm nhẹ, Công dụng:dùng vệ sinh bpsd ,lm sạch, mát mẻ,mua lần thứ n r nên k nói j nhìu.",5,0
"Ok nha, giao đủ, nhanh",5,0
"chăm sóc khách hàng kém , hàng gửi về chả cod tem dán niêm phong gig, gửi caia chai như là bị mở ra dùng rồi đúng tệ",1,1
"Shop giao hàng nhanh chóng và đầy đủ. Đóng gói kĩ càng, chất lượng sản phẩm chính hãng. Shipper thân thiện và nhiệt tình trong công việc của mình.",5,0
hàng giả qr ko ra xuất xứ,1,1
Giao hàng nhanh. Nhưng mình nhận thì k có hộp chỉ có tuýp kem. Phản ánh thì shop bảo rút kinh nghiệm chứ k giải thích. Nói chung chán,2,1
"Làm sạch:ok Mát lạnh:ok Hương thơm:ok  Giao hàng lâu, hàng móp méo",2,1
Hủy điwn mà vẫn giao lạthees chỉ khổ síp pi Uy tín của gia tộc họ có thể cắt tiền tỷ của ý thức trách nhiệm về bất hiếu,1,1
Hàng chính hãng mà nhìn đóng gói quá tệ Không có quà tặng kèm như chương trình,2,1
"The worst experience ever. Contacted them the day I recieved my order with the broken bottle. Only once did someone try coming to pick up the bottle where I couldnt go down because of my baby and after that no more attempts. They had told me to check online what time they were going to come pick it up but it only showed that they were out 2 hours before i got a call that they were downstairs, what if i wasnt home? After numerous messages back and forth and almost 3 weeks later, i told them i'll just keep the product and put into another bottle but that they should reimburse me somehow for the trouble but i get a message days later thanking me for understanding.  I never write a negative review but this left a sour taste and i expected better from such a big brand.",1,1
"Đây là lần đầu tiên mk hàng bức xúc nhất để mua 1 tặng 1 k có, thay gì khỏi để, để mk mua shop khác giá rẻ hơn mua bên đây giá cao hơn chỉ để có kèm quà tặng mà vào đây thấy nhiều người bị lừa giống mk, biết trước đọc đánh giá rồi,k nghĩ thương hiệu lớn vậy mà làm ăn gian dối 😡😡😡😡😡😡",1,1
"hàng móp hộp rách ,giao lâu",1,1
"Quảng cáo cho lắm vào về dùng k thấy thích gì cả dùng chán , cảm giác châm chích nhẹ , còn k nâng tone nữa , dùng một lúc da còn sỉn màu hơn , k bao giờ mua lại",2,1
"Đóng gói sơ xài lần nào mua cũng bị hỏng mấy bịch, chảy ướt cả thùng. Đóng gói tệ",1,1
Nhiều bịch sữa lủng chảy hết ra bên ngoài.,1,1
Hình ảnhhh mangg  tínhh châtts nhậnnn xuu. Đóngg góii kĩi. Giaoo hàngg nhanhhh. Cámm ơnn shoppp .,5,0
Mua 2 được tặng thêm 1 chai nên tính ra giá cũng khá rẻ so với bth,5,0
"Mới sử dụng nên chưa biết tốt không,mẫu mã thì đẹp nhưng chỗ bấm lấy serum hơi khó",5,0
"Bao bì/Mẫu mã:nhu mo ta Hương vị:kem đặc có đường  Giao hàng nhanh, nhưng đóng gói cẩu thả quá, mở hộp ra là bịch sữa ở trong ko thấy bọc lớp nào cả, mình mua của shopee mall cho uy tín nhưng khấu đóng hàng làm mình thất vọng, nhìn hộp sữa cũng ko thấy mới nữa",2,1
"Đóng gói cẩn thận, nhận đc hàng hộp bên ngoài rách nát hết may mà sp bên trong ko làm sao. Được nhận đầy đủ quà tặng. Hn mới tháo băng dính ra để dùng thì thấy bị gãy cái vòi nhấn. Ko biết dùng kiểu j giờ.",1,1
Đóng gói quá ẩu. Hàng đến hộp giấy móp nát bét biến dạng. Bên trong cuốn chống sốc hời hợt. Dầu gội chảy nhoe nhoét,1,1
mua về phấn bung tùm lum nch thì cứ hoàn trả tiền nhưng mua về dùng cứ hoàn trả tiền lấy gì dùng,1,1
Giao hàng nhanh. Đóng gói chắc chắn cẩn thận. Sấy nóng và lạnh. Hi vọng bền hihi,5,0
Tôi không nhận được quà tặng như mô tả,1,1
"-Ngoại hình ổn +1 -Chất lượng thì 10 con thì cũng dính 1 con lỗi, đen thì bị dính, tôi bị tình trạng 1 bên có tiếng ying ting kbt s lại bị thế, nhắn shop r nhưng chx thấy trl, tuy 1 bên có tiếng lạ k ảnh hưởng lắm nhưng mình lại là ng khó tính chỉ 1 tiếng lạ là khó chịu r - tặng shop 2* nhé",2,1
"Độ tuổi sử dụng:moij luaw tuoi Chất lượng sản phẩm:tot  Chưa sử dụng nhưng hàng đóng gói rất cẩn thận, rất ưng",5,0
"Công dụng:dưỡng trắng da Phù hợp với loại da:mọi loại da Mùi hương:thơm nhẹ  sữa dưỡng thể này dùng thời gian thấy da sáng, bật tông da , mịn da ❤️❤️❤️",5,0
"Hộp sữa đến tay thì bị xước , méo cả hộp, shop không đóng gói hàng cẩn thận",2,1
"Dành cho da:da thường Công dụng:dưỡng ẩm  Mình mua cho mẹ mình dùng, dưỡng ẩm cho da. Da mẹ mình là da khô, mn nên mua nha",5,0
"Dành cho da:dành cho da dầu Công dụng:bảo vệ da khỏi tia UV Mùi hương:thơm nhẹ  Dùng lên mặt để lại một cảm giác ẩm mịn trên da , chất kem sữa lỏng",5,0
"Giao hàng nhanh, sản phẩm y hình Đóng gói cẩn thận. Nhân viên giao hàng nhiệt tình",5,0
Mùi hương:không biết Tính năng:không biết Chất lượng:không biết  Tặng cái gì không biết như nào luôn.lần sau tặng gì thiệt thực.,1,1
"Chất lượng sản phẩm:ổn  Tai nghe ổn, âm thanh tốt, có lúc hơi nhỏ, phù hợp với giá tiền",5,0
"Độ dịu nhẹ:chưa sử dụng nên chưa biết Làm sạch:chưa dùng nên chưa biết Mùi thơm:chưa dùng  ￼Nước Giặt OMO Matic Cho Quần Áo Bé Yêu 4,1kg/túi - đóng gói sơ xài…. Băng keo ko dán lại thùng mở túi ra trầy hết",2,1
"Làm đẹp:da mụn Lợi ích:giao không đủ , sao tôi không được nhận quà  trên đơn hàng báo 1 mua tặng 1 Bao bì:tot",1,1
Mua cả triệu mà không hề có 1 món quà tặng như hình Trong khi trên Live vẫn nói tặng quà,2,1
"Chất lượng dịch vụ quá tệ! Ghi rõ ràng 24/11 đặt hàng có quà tặng, nhưng khi nhận hoàn toàn ko có. Nt hỏi thì Shop bơ khách hàng, ko buồn trả lời. Đã ko uy tín mà còn quá xem thừơng khách hàng. Một món quà nhỏ nó ko đáng là gì, nhưng cũng từ đây mình đã đánh giá đc chất lượng dịch vụ của Shoppee Mall này chỉ đáng là 0 sao. Mình đã chọn Shoppee Mall mà vẫn gặp trường hợp tệ như vầy, yêu cầu Shoppee nên xem lại!! Sẽ ko quay lại.",1,1
Mọi người mua hàng nhớ nhìn kỹ cái dòng chữ nhỏ xíu ở dưới nha.Xong làm theo coi có quà ko hả mua.Mình ỉ y như mấy lần trước thấy hình là cứ nghĩ dc tặng ai ngờ lần này ko dc tặg hỏi thì S bảo quà có giới hạn😡😡😡😡,1,1
Hương thơm:khong Lợi ích:lam sach da Làm đẹp:lam sach  Giúp làm sạch da giảm dầu nhờn và mụn đầu đen,5,0
Chất lượng sản phẩm tốt sẽ ủng hộ tiếp thời gian giao hàng nhanh,5,0
không bán cùng quà sao lại để hình như thế! giao hàng nhanh,2,1
đã dùng và mua lại. săn dk sale giá ok,5,0
"Bao cực dày, mang vào không có cảm giác gì luôn",2,1
Ghi là mua 1 tặng 1. Nhưng nhận hàng thì ko có quà tặng.,2,1
Kinh nghiệm sử dụng:ok Làm đẹp:ok Hương thơm:ok  Ok đó màu đẹp chuẩn vỏ đẹp giao hàng đóng gói kỹ lưỡng lắm luôn,5,0
"Màu sắc:ok Chất liệu:ok Đúng với mô tả:đúng  Vải này có vẻ rất tốt và mềm mại khi nhìn vào. Kiểu dáng hơi rộng rãi một chút, tạo cảm giác thoải mái khi mặc. Màu sắc mà sản phẩm này có cũng rất đẹp mắt và dễ phối đồ. Tôi sẽ cần thêm thời gian để xem xét kỹ hơn về chất lượng sau khi sử dụng. Tuy nhiên, nhìn chung ban đầu khá là ưng ý.",4,0
Giao hàng lâu hàng bị bể lỗi tùm lum quá nản,1,1
giao hàng lâu HCM giao HCM đặt hàng tận 5ngày,1,1
Tóc mượt:ok Tóc suôn:ok Hương thơm:ok  Giao hàng nhanh đóng gói cẩn thận . Nhận hàng đúng y hình đẹp ạ . Lần sau ủng hộ shop tiếp ạ,5,0
"Hình ảnh và video mang tính chất nhận xu  Giao hàng nhanh , xả thơm , mượt tóc",5,0
"Giao hàng thiếu nắp hộp, đã gửi trả hàng nhưng không giải quyết hoàn tiền. Trạng thái đơn hàng lại là khiếu nại huỷ bỏ, nhắn tin ko rep. Quá tệ",1,1
"Sữa uống ngon, giao hàng nhanh và đóng gói cẩn thận",5,0
Hương thơm:thơm ít hơn chai cùng loại mình xài trước  Không có quà tặng kèm như quảng cáo,2,1
"Sản phẩm đóng gói kĩ càng, chỉnh chu. Mình ok với sản phẩm nhé 🥹",5,0
